gender,age,person_id,became_member_on,income,age_units10,age_units5,join_year,join_month,join_day,now,join_period,income_rank,total_buy
M,67,020be6e980,2016-01-07,39000.0,60,65,2016,1,7,2021-07-26,2027,income_4th,44.690000000000005
M,52,2551b0b1ec,2018-05-29,46000.0,50,50,2018,5,29,2021-07-26,1154,income_4th,10.449999999999998
M,61,e01921a2a1,2018-01-08,44000.0,60,60,2018,1,8,2021-07-26,1295,income_4th,17.55
M,28,05037de294,2015-05-30,62000.0,20,25,2015,5,30,2021-07-26,2249,income_3th,23.4
M,86,872e5259ce,2016-11-16,56000.0,80,85,2016,11,16,2021-07-26,1713,income_3th,167.36
F,40,9c7eedb7b2,2016-03-15,51000.0,40,40,2016,3,15,2021-07-26,1959,income_3th,92.24
M,64,42bb26c6f1,2016-02-18,118000.0,60,60,2016,2,18,2021-07-26,1985,income_1th,236.14
M,64,c53945d737,2017-12-23,107000.0,60,60,2017,12,23,2021-07-26,1311,income_1th,118.76999999999998
M,63,0a9fe79064,2017-09-04,51000.0,60,60,2017,9,4,2021-07-26,1421,income_3th,2.05
M,19,7a3f7b744d,2018-05-11,54000.0,10,15,2018,5,11,2021-07-26,1172,income_3th,30.060000000000006
M,41,a8359470ee,2016-12-12,32000.0,40,40,2016,12,12,2021-07-26,1687,income_4th,24.23
F,62,67270b961f,2014-09-22,99000.0,60,60,2014,9,22,2021-07-26,2499,income_2th,172.85
M,47,774850c7a7,2016-05-29,65000.0,40,45,2016,5,29,2021-07-26,1884,income_3th,124.52000000000001
M,54,248299cb7b,2017-05-22,99000.0,50,50,2017,5,22,2021-07-26,1526,income_2th,96.52
M,54,c3f272422a,2017-12-04,63000.0,50,50,2017,12,4,2021-07-26,1330,income_3th,289.09000000000003
F,69,3a2f309ab7,2017-03-22,92000.0,60,65,2017,3,22,2021-07-26,1587,income_2th,227.36999999999998
M,55,50af1c2d62,2015-08-03,83000.0,50,55,2015,8,3,2021-07-26,2184,income_2th,168.26999999999998
F,29,15423c3dc4,2017-01-07,59000.0,20,25,2017,1,7,2021-07-26,1661,income_3th,36.60000000000001
M,49,6de9de1e91,2018-05-16,57000.0,40,45,2018,5,16,2021-07-26,1167,income_3th,38.27
M,72,34e4608290,2018-07-17,64000.0,70,70,2018,7,17,2021-07-26,1105,income_3th,67.03
F,58,f82d0dd161,2017-10-10,70000.0,50,55,2017,10,10,2021-07-26,1385,income_3th,98.92000000000002
F,56,0fd8305cb5,2018-03-03,53000.0,50,55,2018,3,3,2021-07-26,1241,income_3th,90.35000000000001
M,36,612071e0a6,2018-02-24,73000.0,30,35,2018,2,24,2021-07-26,1248,income_3th,9.81
M,51,da5aaa183d,2017-10-06,70000.0,50,50,2017,10,6,2021-07-26,1389,income_3th,11.84
F,47,feb81af455,2017-02-19,58000.0,40,45,2017,2,19,2021-07-26,1618,income_3th,185.21
F,69,655ed241ef,2017-07-25,114000.0,60,65,2017,7,25,2021-07-26,1462,income_1th,270.81
M,69,39287b12a7,2018-01-06,58000.0,60,65,2018,1,6,2021-07-26,1297,income_3th,673.67
M,53,06de851506,2014-02-02,68000.0,50,50,2014,2,2,2021-07-26,2731,income_3th,77.58
M,49,736d5d74b2,2017-11-19,74000.0,40,45,2017,11,19,2021-07-26,1345,income_3th,26.62
M,50,072731be40,2016-07-12,73000.0,50,50,2016,7,12,2021-07-26,1840,income_3th,131.9
M,33,ec8a12c9d3,2016-09-05,63000.0,30,30,2016,9,5,2021-07-26,1785,income_3th,54.239999999999995
F,61,910a58abd3,2018-01-22,72000.0,60,60,2018,1,22,2021-07-26,1281,income_3th,115.20000000000002
F,56,e0c1daba98,2016-04-11,71000.0,50,55,2016,4,11,2021-07-26,1932,income_3th,110.13
F,64,0622afdf88,2018-07-22,66000.0,60,60,2018,7,22,2021-07-26,1100,income_3th,17.29
F,47,9a016ced39,2017-09-05,60000.0,40,45,2017,9,5,2021-07-26,1420,income_3th,49.61
M,26,8f96205fd4,2016-05-14,50000.0,20,25,2016,5,14,2021-07-26,1899,income_4th,58.74
F,47,6b3b82ebed,2016-06-21,54000.0,40,45,2016,6,21,2021-07-26,1861,income_3th,158.58
F,77,a85e833765,2014-03-13,90000.0,70,75,2014,3,13,2021-07-26,2692,income_2th,96.58000000000001
M,52,79904d30eb,2017-12-26,54000.0,50,50,2017,12,26,2021-07-26,1308,income_3th,14.39
M,23,5a72c88daa,2018-02-24,49000.0,20,20,2018,2,24,2021-07-26,1248,income_4th,4.21
F,37,c62495616d,2018-06-18,72000.0,30,35,2018,6,18,2021-07-26,1134,income_3th,10.92
F,81,895cedf9ad,2017-12-04,108000.0,80,80,2017,12,4,2021-07-26,1330,income_1th,117.75999999999999
M,51,f996325f8e,2015-08-19,72000.0,50,50,2015,8,19,2021-07-26,2168,income_3th,128.91
F,54,233135b25f,2016-05-27,97000.0,50,50,2016,5,27,2021-07-26,1886,income_2th,236.22000000000003
M,69,7f8c08f37e,2017-12-26,69000.0,60,65,2017,12,26,2021-07-26,1308,income_3th,8.02
F,61,9494823c73,2017-01-09,119000.0,60,60,2017,1,9,2021-07-26,1659,income_1th,162.89999999999998
F,85,e6d9da82e0,2017-03-18,104000.0,80,85,2017,3,18,2021-07-26,1591,income_1th,243.10999999999999
F,22,5b840b03cb,2017-10-16,32000.0,20,20,2017,10,16,2021-07-26,1379,income_4th,8.03
M,64,13c3884c80,2013-10-03,36000.0,60,60,2013,10,3,2021-07-26,2853,income_4th,50.190000000000005
F,72,acc7e5f4e1,2017-01-13,87000.0,70,70,2017,1,13,2021-07-26,1655,income_2th,272.34000000000003
F,49,158d8edca3,2017-10-01,52000.0,40,45,2017,10,1,2021-07-26,1394,income_3th,90.59
F,52,ab30c9f39e,2016-09-11,39000.0,50,50,2016,9,11,2021-07-26,1779,income_4th,196.87
M,73,1ffbfe62d3,2017-07-17,110000.0,70,70,2017,7,17,2021-07-26,1470,income_1th,278.6
M,46,b170886053,2013-10-05,76000.0,40,45,2013,10,5,2021-07-26,2851,income_2th,124.19999999999999
M,80,4c0f0e94e7,2016-02-13,77000.0,80,80,2016,2,13,2021-07-26,1990,income_2th,143.59
M,36,2070b9fd7b,2018-02-09,39000.0,30,35,2018,2,9,2021-07-26,1263,income_4th,9.69
F,64,d702ce170a,2018-01-13,85000.0,60,60,2018,1,13,2021-07-26,1290,income_2th,21.4
M,86,77bd92cabd,2018-02-21,59000.0,80,85,2018,2,21,2021-07-26,1251,income_3th,9.01
M,40,e8b235494f,2013-10-04,56000.0,40,40,2013,10,4,2021-07-26,2852,income_3th,22.569999999999997
M,49,923221df63,2017-04-28,62000.0,40,45,2017,4,28,2021-07-26,1550,income_3th,21.880000000000003
F,36,7fdc6386e3,2017-07-05,51000.0,30,35,2017,7,5,2021-07-26,1482,income_3th,114.09
M,29,b85acef400,2017-10-25,58000.0,20,25,2017,10,25,2021-07-26,1370,income_3th,15.75
M,36,847c7af48a,2018-06-29,60000.0,30,35,2018,6,29,2021-07-26,1123,income_3th,28.009999999999998
O,39,c0231649f0,2015-09-13,53000.0,30,35,2015,9,13,2021-07-26,2143,income_3th,266.15
F,41,9b75ecc502,2017-08-20,55000.0,40,40,2017,8,20,2021-07-26,1436,income_3th,18.95
F,86,5923478607,2016-11-06,72000.0,80,85,2016,11,6,2021-07-26,1723,income_3th,133.1
M,46,8f5592cf47,2018-02-02,88000.0,40,45,2018,2,2,2021-07-26,1270,income_2th,79.42
F,42,8121823454,2016-05-20,56000.0,40,40,2016,5,20,2021-07-26,1893,income_3th,91.15
F,54,1ac0142abe,2016-10-05,34000.0,50,50,2016,10,5,2021-07-26,1755,income_4th,114.5
F,47,f70a6bf75f,2018-01-03,82000.0,40,45,2018,1,3,2021-07-26,1300,income_2th,85.55000000000001
M,44,313f11a99c,2015-11-21,30000.0,40,40,2015,11,21,2021-07-26,2074,income_4th,124.70000000000002
F,19,ce2a843de1,2016-10-31,61000.0,10,15,2016,10,31,2021-07-26,1729,income_3th,54.28
F,42,248bbe21f9,2017-09-19,66000.0,40,40,2017,9,19,2021-07-26,1406,income_3th,151.07
M,57,0abb3f3cf3,2017-10-26,97000.0,50,55,2017,10,26,2021-07-26,1369,income_2th,998.59
M,61,40ce078d5b,2016-05-02,31000.0,60,60,2016,5,2,2021-07-26,1911,income_4th,220.22000000000003
M,56,adcbfd37ea,2017-08-21,46000.0,50,55,2017,8,21,2021-07-26,1435,income_4th,17.490000000000002
M,23,3e1f861274,2017-10-10,47000.0,20,20,2017,10,10,2021-07-26,1385,income_4th,8.09
F,54,47ba5d6d61,2018-03-10,109000.0,50,50,2018,3,10,2021-07-26,1234,income_1th,114.37
F,65,ba1d8661fc,2017-08-10,70000.0,60,65,2017,8,10,2021-07-26,1446,income_3th,346.8
M,46,36c3f21fa1,2017-05-15,70000.0,40,45,2017,5,15,2021-07-26,1533,income_3th,69.72
M,69,f0d129d6bb,2017-10-20,51000.0,60,65,2017,10,20,2021-07-26,1375,income_3th,48.0
M,58,c0575658bc,2015-11-30,94000.0,50,55,2015,11,30,2021-07-26,2065,income_2th,153.45
M,67,b75b00a50c,2016-04-09,114000.0,60,65,2016,4,9,2021-07-26,1934,income_1th,244.95999999999998
F,66,49ae517b9f,2017-04-24,96000.0,60,65,2017,4,24,2021-07-26,1554,income_2th,46.83
M,18,74baf5c00e,2014-02-24,38000.0,10,15,2014,2,24,2021-07-26,2709,income_4th,29.539999999999996
M,73,f842cf8ca9,2017-08-08,43000.0,70,70,2017,8,8,2021-07-26,1448,income_4th,21.1
M,42,8619c8b196,2018-04-12,61000.0,40,40,2018,4,12,2021-07-26,1201,income_3th,14.2
F,84,b11ad86678,2017-12-30,37000.0,80,80,2017,12,30,2021-07-26,1304,income_4th,126.88
F,71,a3987eccf7,2017-09-15,87000.0,70,70,2017,9,15,2021-07-26,1410,income_2th,127.14999999999999
M,52,56be387667,2017-07-31,91000.0,50,50,2017,7,31,2021-07-26,1456,income_2th,157.32
F,57,9893d72084,2017-10-29,70000.0,50,55,2017,10,29,2021-07-26,1366,income_3th,595.7900000000001
M,66,af76332f99,2017-11-13,97000.0,60,65,2017,11,13,2021-07-26,1351,income_2th,161.56
M,58,ff32850d18,2016-01-11,72000.0,50,55,2016,1,11,2021-07-26,2023,income_3th,185.18
F,53,e221d896cd,2015-08-28,49000.0,50,50,2015,8,28,2021-07-26,2159,income_4th,135.40999999999997
M,49,ba8cf7c979,2017-11-21,91000.0,40,45,2017,11,21,2021-07-26,1343,income_2th,54.56
F,56,cbabc68837,2016-07-01,55000.0,50,55,2016,7,1,2021-07-26,1851,income_3th,225.1
F,69,327cf20d52,2017-11-05,88000.0,60,65,2017,11,5,2021-07-26,1359,income_2th,182.82999999999998
F,69,7f40846c42,2017-08-08,75000.0,60,65,2017,8,8,2021-07-26,1448,income_3th,218.38999999999996
M,25,8e7d398d4b,2015-08-15,61000.0,20,25,2015,8,15,2021-07-26,2172,income_3th,94.85000000000001
M,55,65754f3b7a,2017-04-06,86000.0,50,55,2017,4,6,2021-07-26,1572,income_2th,184.44
M,22,fa02399824,2015-09-06,48000.0,20,20,2015,9,6,2021-07-26,2150,income_4th,162.41
M,28,02c8c9806a,2018-04-29,45000.0,20,25,2018,4,29,2021-07-26,1184,income_4th,21.93
F,69,568ef95aa1,2018-01-07,81000.0,60,65,2018,1,7,2021-07-26,1296,income_2th,129.82999999999998
M,56,d89ddbfc1f,2018-01-07,43000.0,50,55,2018,1,7,2021-07-26,1296,income_4th,9.819999999999999
F,40,654c2fc759,2017-01-30,57000.0,40,40,2017,1,30,2021-07-26,1638,income_3th,176.09999999999997
M,48,9b0b6a79fe,2018-02-24,71000.0,40,45,2018,2,24,2021-07-26,1248,income_3th,615.4
M,29,c1476e44a3,2017-09-13,36000.0,20,25,2017,9,13,2021-07-26,1412,income_4th,15.030000000000001
F,49,8327c7a472,2018-06-07,82000.0,40,45,2018,6,7,2021-07-26,1145,income_2th,79.28999999999999
M,61,a92044bd2a,2017-12-17,65000.0,60,60,2017,12,17,2021-07-26,1317,income_3th,18.259999999999998
F,48,4ffabbe645,2017-07-29,55000.0,40,45,2017,7,29,2021-07-26,1458,income_3th,86.47000000000001
M,48,43a50d7e5c,2017-11-18,57000.0,40,45,2017,11,18,2021-07-26,1346,income_3th,30.91
M,53,d53f33e6bd,2017-11-09,76000.0,50,50,2017,11,9,2021-07-26,1355,income_2th,111.24
M,41,cc35fd7b20,2017-03-10,76000.0,40,40,2017,3,10,2021-07-26,1599,income_2th,207.20999999999998
M,42,35f0a49ba7,2016-02-07,42000.0,40,40,2016,2,7,2021-07-26,1996,income_4th,130.23999999999998
F,71,8f74115993,2017-01-24,71000.0,70,70,2017,1,24,2021-07-26,1644,income_3th,163.47
M,57,13ab3fcafa,2018-06-16,65000.0,50,55,2018,6,16,2021-07-26,1136,income_3th,21.759999999999998
M,70,f953fbf668,2018-06-10,39000.0,70,70,2018,6,10,2021-07-26,1142,income_4th,11.01
M,58,1f5a8953d3,2015-06-13,64000.0,50,55,2015,6,13,2021-07-26,2235,income_3th,155.67000000000004
F,66,84be43a1f6,2015-09-06,85000.0,60,65,2015,9,6,2021-07-26,2150,income_2th,275.44
F,78,1b7b9be435,2017-10-30,111000.0,70,75,2017,10,30,2021-07-26,1365,income_1th,206.07
M,49,57b9d3a0e2,2017-02-26,73000.0,40,45,2017,2,26,2021-07-26,1611,income_3th,209.15
M,57,a2633655a6,2018-06-12,83000.0,50,55,2018,6,12,2021-07-26,1140,income_2th,810.87
M,46,be7c214e5e,2017-10-14,71000.0,40,45,2017,10,14,2021-07-26,1381,income_3th,16.03
F,53,708d8271f7,2015-11-21,55000.0,50,50,2015,11,21,2021-07-26,2074,income_3th,59.99
F,63,50f4cde8df,2014-03-04,65000.0,60,60,2014,3,4,2021-07-26,2701,income_3th,42.78
M,61,fbdf7c5f1e,2018-04-06,67000.0,60,60,2018,4,6,2021-07-26,1207,income_3th,24.7
M,65,69d75d7a2d,2017-04-15,50000.0,60,65,2017,4,15,2021-07-26,1563,income_4th,250.73
F,32,f35e77e9a3,2018-07-05,48000.0,30,30,2018,7,5,2021-07-26,1117,income_4th,99.29
F,61,d52fefcf60,2017-04-23,75000.0,60,60,2017,4,23,2021-07-26,1555,income_3th,96.64
M,58,7f04a0c0c4,2014-01-08,69000.0,50,55,2014,1,8,2021-07-26,2756,income_3th,23.98
M,54,9b8d07277c,2015-10-11,69000.0,50,50,2015,10,11,2021-07-26,2115,income_3th,114.23
M,61,01887dcd32,2017-10-14,78000.0,60,60,2017,10,14,2021-07-26,1381,income_2th,64.33000000000001
M,43,a7aca0114d,2017-01-09,31000.0,40,40,2017,1,9,2021-07-26,1659,income_4th,102.29
M,46,67f0ab11e5,2018-03-01,94000.0,40,45,2018,3,1,2021-07-26,1243,income_2th,765.24
M,65,ec462328d3,2017-10-23,74000.0,60,65,2017,10,23,2021-07-26,1372,income_3th,320.8
F,72,cd10ba15be,2017-06-09,94000.0,70,70,2017,6,9,2021-07-26,1508,income_2th,1069.53
F,49,bf55b1c6ca,2018-03-13,71000.0,40,45,2018,3,13,2021-07-26,1231,income_3th,26.97
M,60,6d8a255c4c,2015-08-27,91000.0,60,60,2015,8,27,2021-07-26,2160,income_2th,304.73
O,73,40bb30fe65,2018-05-16,71000.0,70,70,2018,5,16,2021-07-26,1167,income_3th,69.92
F,30,3b84fac9ca,2016-05-16,66000.0,30,30,2016,5,16,2021-07-26,1897,income_3th,205.68999999999997
M,49,08eb3d0979,2018-05-21,68000.0,40,45,2018,5,21,2021-07-26,1162,income_3th,3.67
F,63,2617bb645c,2015-09-08,94000.0,60,60,2015,9,8,2021-07-26,2148,income_2th,233.47
M,45,d8192bb840,2017-12-13,35000.0,40,45,2017,12,13,2021-07-26,1321,income_4th,95.92999999999999
M,81,ad9e18d628,2017-11-10,68000.0,80,80,2017,11,10,2021-07-26,1354,income_3th,120.58
F,42,f506799252,2018-03-13,47000.0,40,40,2018,3,13,2021-07-26,1231,income_4th,10.34
F,62,7c95e8f282,2016-02-19,31000.0,60,60,2016,2,19,2021-07-26,1984,income_4th,42.19
M,26,ddc9cc8077,2016-10-29,66000.0,20,25,2016,10,29,2021-07-26,1731,income_3th,57.800000000000004
M,59,23d57185ce,2017-01-02,78000.0,50,55,2017,1,2,2021-07-26,1666,income_2th,141.75
M,49,861832bd24,2017-11-15,52000.0,40,45,2017,11,15,2021-07-26,1349,income_3th,42.730000000000004
M,40,692e3eaba5,2015-12-07,62000.0,40,40,2015,12,7,2021-07-26,2058,income_3th,532.6800000000001
M,31,bad8d01524,2016-08-06,59000.0,30,30,2016,8,6,2021-07-26,1815,income_3th,85.25
M,54,f4996c5638,2018-04-17,72000.0,50,50,2018,4,17,2021-07-26,1196,income_3th,39.68
M,43,d56835f0fc,2017-09-03,67000.0,40,40,2017,9,3,2021-07-26,1422,income_3th,56.58
F,74,a53360f4e6,2017-12-16,77000.0,70,70,2017,12,16,2021-07-26,1318,income_2th,78.44
M,65,d5c358c94a,2015-08-01,73000.0,60,65,2015,8,1,2021-07-26,2186,income_3th,79.82
M,57,2436d6f540,2017-12-19,52000.0,50,55,2017,12,19,2021-07-26,1315,income_3th,166.05
F,71,28eb1aa28e,2016-06-11,64000.0,70,70,2016,6,11,2021-07-26,1871,income_3th,206.65000000000003
M,26,0b9c42f29e,2014-02-07,38000.0,20,25,2014,2,7,2021-07-26,2726,income_4th,56.8
M,45,b0ca734e01,2016-01-05,49000.0,40,45,2016,1,5,2021-07-26,2029,income_4th,127.39000000000001
M,49,d46757a6cc,2017-04-02,83000.0,40,45,2017,4,2,2021-07-26,1576,income_2th,140.09
F,51,fba9a75c4d,2016-04-19,105000.0,50,50,2016,4,19,2021-07-26,1924,income_1th,233.76999999999998
M,47,3b13ea0c37,2016-11-04,84000.0,40,45,2016,11,4,2021-07-26,1725,income_2th,203.15
M,35,c10a9663c5,2016-04-07,32000.0,30,35,2016,4,7,2021-07-26,1936,income_4th,43.49000000000001
M,40,da653fa452,2015-06-14,49000.0,40,40,2015,6,14,2021-07-26,2234,income_4th,39.25
F,64,590eea12a5,2016-09-30,73000.0,60,60,2016,9,30,2021-07-26,1760,income_3th,79.71
M,60,ec8e29cea5,2018-01-05,71000.0,60,60,2018,1,5,2021-07-26,1298,income_3th,618.8499999999999
M,44,ba3d4e6aa3,2016-06-24,66000.0,40,40,2016,6,24,2021-07-26,1858,income_3th,130.29
M,61,63fab1f982,2015-05-27,67000.0,60,60,2015,5,27,2021-07-26,2252,income_3th,536.53
M,25,0b931f3c0c,2018-03-17,37000.0,20,25,2018,3,17,2021-07-26,1227,income_4th,26.82
F,51,6a71281072,2018-01-20,42000.0,50,50,2018,1,20,2021-07-26,1283,income_4th,7.4
F,53,7662f34197,2015-10-02,100000.0,50,50,2015,10,2,2021-07-26,2124,income_2th,83.9
F,46,64819ea1d8,2018-03-09,82000.0,40,45,2018,3,9,2021-07-26,1235,income_2th,105.41
M,83,999ba07136,2018-07-08,83000.0,80,80,2018,7,8,2021-07-26,1114,income_2th,54.540000000000006
F,90,732335156d,2018-03-19,57000.0,90,90,2018,3,19,2021-07-26,1225,income_3th,91.78999999999999
F,65,953f730903,2018-01-28,39000.0,60,65,2018,1,28,2021-07-26,1275,income_4th,100.4
F,58,d25f38519a,2013-07-30,55000.0,50,55,2013,7,30,2021-07-26,2918,income_3th,63.95
M,43,d628f07ed9,2014-08-17,67000.0,40,40,2014,8,17,2021-07-26,2535,income_3th,29.529999999999994
F,32,6501f78632,2016-12-16,38000.0,30,30,2016,12,16,2021-07-26,1683,income_4th,110.92
M,26,95e879c99a,2017-08-11,66000.0,20,25,2017,8,11,2021-07-26,1445,income_3th,292.45
M,59,663a3eb67a,2017-06-09,79000.0,50,55,2017,6,9,2021-07-26,1508,income_2th,175.07
M,60,401f773670,2017-12-26,94000.0,60,60,2017,12,26,2021-07-26,1308,income_2th,78.83
M,46,586f34cfc4,2014-03-29,42000.0,40,45,2014,3,29,2021-07-26,2676,income_4th,29.200000000000003
F,33,731cf81d68,2017-03-31,37000.0,30,30,2017,3,31,2021-07-26,1578,income_4th,109.46999999999998
F,38,86ff8cbc87,2017-09-09,60000.0,30,35,2017,9,9,2021-07-26,1416,income_3th,110.63
F,27,8efe784d3d,2016-02-10,51000.0,20,25,2016,2,10,2021-07-26,1993,income_3th,494.15000000000003
F,67,091c007c27,2015-10-19,66000.0,60,65,2015,10,19,2021-07-26,2107,income_3th,118.82000000000001
M,25,0b3878783e,2018-07-02,74000.0,20,25,2018,7,2,2021-07-26,1120,income_3th,313.54
M,18,b901d4c127,2018-06-13,52000.0,10,15,2018,6,13,2021-07-26,1139,income_3th,17.04
M,56,5b545e1908,2017-09-10,74000.0,50,55,2017,9,10,2021-07-26,1415,income_3th,65.59
M,52,c56f0935f0,2015-12-17,94000.0,50,50,2015,12,17,2021-07-26,2048,income_2th,171.68999999999997
F,53,30d1da64d8,2016-01-20,96000.0,50,50,2016,1,20,2021-07-26,2014,income_2th,143.22
M,25,0b63d4cabf,2016-06-28,55000.0,20,25,2016,6,28,2021-07-26,1854,income_3th,147.03
M,74,46d8c002b7,2017-11-24,61000.0,70,70,2017,11,24,2021-07-26,1340,income_3th,146.64
M,34,33d7d058b3,2014-03-10,46000.0,30,30,2014,3,10,2021-07-26,2695,income_4th,163.0
M,27,0864b88ddd,2017-08-28,45000.0,20,25,2017,8,28,2021-07-26,1428,income_4th,7.859999999999999
M,57,9aa25ad8fd,2018-07-02,39000.0,50,55,2018,7,2,2021-07-26,1120,income_4th,78.50999999999999
M,74,33cb21065c,2018-01-20,63000.0,70,70,2018,1,20,2021-07-26,1283,income_3th,42.42
M,47,1d1e648b28,2018-01-29,41000.0,40,45,2018,1,29,2021-07-26,1274,income_4th,19.96
M,71,d087fd0166,2017-12-04,63000.0,70,70,2017,12,4,2021-07-26,1330,income_3th,92.98000000000002
F,64,f5c121aa62,2016-07-09,103000.0,60,60,2016,7,9,2021-07-26,1843,income_1th,284.26
F,65,79bfd96879,2018-03-26,95000.0,60,65,2018,3,26,2021-07-26,1218,income_2th,58.9
F,62,033f0ee225,2016-12-23,108000.0,60,60,2016,12,23,2021-07-26,1676,income_1th,90.43
M,73,bec4d93f34,2016-08-13,84000.0,70,70,2016,8,13,2021-07-26,1808,income_2th,149.17
M,38,af9a7712bc,2017-11-16,46000.0,30,35,2017,11,16,2021-07-26,1348,income_4th,79.13000000000001
M,49,3cb2907fc9,2017-12-29,81000.0,40,45,2017,12,29,2021-07-26,1305,income_2th,81.10000000000001
F,52,e820e95254,2018-07-07,56000.0,50,50,2018,7,7,2021-07-26,1115,income_3th,71.24000000000001
F,42,b270f33e4e,2017-07-26,70000.0,40,40,2017,7,26,2021-07-26,1461,income_3th,201.15
M,31,515d4d9094,2017-08-11,41000.0,30,30,2017,8,11,2021-07-26,1445,income_4th,93.94
F,75,cc4f91c73d,2016-03-24,72000.0,70,75,2016,3,24,2021-07-26,1950,income_3th,200.03000000000003
M,34,2d417224c4,2017-11-09,43000.0,30,30,2017,11,9,2021-07-26,1355,income_4th,9.67
F,46,445649ee45,2017-03-18,95000.0,40,45,2017,3,18,2021-07-26,1591,income_2th,268.76
M,49,1342d779e7,2016-12-23,32000.0,40,45,2016,12,23,2021-07-26,1676,income_4th,43.88
F,57,62ca3ef890,2018-03-06,49000.0,50,55,2018,3,6,2021-07-26,1238,income_4th,21.14
F,71,a83b13b3bf,2016-01-03,86000.0,70,70,2016,1,3,2021-07-26,2031,income_2th,80.02000000000001
M,56,47e9f9fcd7,2018-03-30,96000.0,50,55,2018,3,30,2021-07-26,1214,income_2th,147.18
F,68,8cd664a131,2017-12-22,59000.0,60,65,2017,12,22,2021-07-26,1312,income_3th,94.79
F,57,681f57254d,2016-10-29,92000.0,50,55,2016,10,29,2021-07-26,1731,income_2th,221.03
O,77,141acdc240,2016-05-30,85000.0,70,75,2016,5,30,2021-07-26,1883,income_2th,304.55
F,52,cfd66def1f,2016-07-29,81000.0,50,50,2016,7,29,2021-07-26,1823,income_2th,196.23
M,56,5532d4074a,2016-02-14,71000.0,50,55,2016,2,14,2021-07-26,1989,income_3th,114.32
M,59,f126206918,2018-01-10,31000.0,50,55,2018,1,10,2021-07-26,1293,income_4th,33.34
F,58,8d87b4721b,2018-04-28,41000.0,50,55,2018,4,28,2021-07-26,1185,income_4th,121.63000000000001
O,21,9a9b396176,2018-02-19,60000.0,20,20,2018,2,19,2021-07-26,1253,income_3th,6.1499999999999995
M,74,5ed0135d7a,2017-11-08,55000.0,70,70,2017,11,8,2021-07-26,1356,income_3th,24.1
M,77,677d86af9c,2017-10-12,56000.0,70,75,2017,10,12,2021-07-26,1383,income_3th,10.21
M,62,894d620373,2017-06-16,69000.0,60,60,2017,6,16,2021-07-26,1501,income_3th,352.1699999999999
F,63,c249bfa89d,2017-10-23,75000.0,60,60,2017,10,23,2021-07-26,1372,income_3th,116.71999999999998
F,60,9fdd832da9,2015-03-28,42000.0,60,60,2015,3,28,2021-07-26,2312,income_4th,149.66
F,54,79c8b1dbf8,2017-04-25,102000.0,50,50,2017,4,25,2021-07-26,1553,income_1th,71.94
M,57,dc521ab68c,2018-07-13,55000.0,50,55,2018,7,13,2021-07-26,1109,income_3th,6.9
F,85,6e30c103b3,2017-08-06,38000.0,80,85,2017,8,6,2021-07-26,1450,income_4th,79.8
M,51,2f811436e8,2018-06-30,36000.0,50,50,2018,6,30,2021-07-26,1122,income_4th,95.91999999999999
M,66,713ea3c455,2018-02-11,61000.0,60,65,2018,2,11,2021-07-26,1261,income_3th,112.41000000000001
F,59,70f0cba2df,2017-08-25,35000.0,50,55,2017,8,25,2021-07-26,1431,income_4th,62.31
M,28,4442993b33,2018-06-20,68000.0,20,25,2018,6,20,2021-07-26,1132,income_3th,33.9
M,40,33be916683,2017-04-27,56000.0,40,40,2017,4,27,2021-07-26,1551,income_3th,200.46
F,52,5e19e1cf9f,2015-12-12,88000.0,50,50,2015,12,12,2021-07-26,2053,income_2th,172.54999999999998
F,87,3f2a5ab716,2016-07-15,72000.0,80,85,2016,7,15,2021-07-26,1837,income_3th,203.95
F,54,c830751fd5,2018-04-19,79000.0,50,50,2018,4,19,2021-07-26,1194,income_2th,68.51
F,54,f12026bef5,2017-06-06,79000.0,50,50,2017,6,6,2021-07-26,1511,income_2th,301.11999999999995
F,68,dee0dc6b04,2017-01-24,74000.0,60,65,2017,1,24,2021-07-26,1644,income_3th,46.29
M,69,4e10162162,2016-02-18,43000.0,60,65,2016,2,18,2021-07-26,1985,income_4th,66.05
F,48,0c74d9a15b,2018-02-26,31000.0,40,45,2018,2,26,2021-07-26,1246,income_4th,10.79
F,42,abd1043092,2017-08-16,74000.0,40,40,2017,8,16,2021-07-26,1440,income_3th,33.120000000000005
M,64,3a97e25f6f,2018-06-15,67000.0,60,60,2018,6,15,2021-07-26,1137,income_3th,64.42
M,60,3d28370352,2016-10-31,74000.0,60,60,2016,10,31,2021-07-26,1729,income_3th,73.94999999999999
M,21,1acf2c2567,2016-02-09,31000.0,20,20,2016,2,9,2021-07-26,1994,income_4th,101.58999999999999
M,54,6ae4f7f014,2017-11-06,76000.0,50,50,2017,11,6,2021-07-26,1358,income_2th,91.54
M,69,7abeaafc50,2015-12-13,97000.0,60,65,2015,12,13,2021-07-26,2052,income_2th,202.20999999999998
M,82,956bb2a66d,2016-12-30,97000.0,80,80,2016,12,30,2021-07-26,1669,income_2th,253.70000000000002
F,24,eaef10f33e,2015-11-03,53000.0,20,20,2015,11,3,2021-07-26,2092,income_3th,200.04000000000002
F,61,3189cbd23b,2016-03-24,83000.0,60,60,2016,3,24,2021-07-26,1950,income_2th,238.48
M,64,77e4e97783,2015-12-02,85000.0,60,60,2015,12,2,2021-07-26,2063,income_2th,43.83
