gender,age,person_id,became_member_on,income,age_units10,age_units5,join_year,join_month,join_day,now,join_period
M,70,32d6cf84f7,2018-01-06,47000.0,70,70,2018,1,6,2021-07-26,1297
M,35,592c5c82ea,2017-07-29,41000.0,30,35,2017,7,29,2021-07-26,1458
M,43,ad78355758,2016-01-12,42000.0,40,40,2016,1,12,2021-07-26,2022
F,19,f052f7c3f8,2018-04-10,55000.0,10,15,2018,4,10,2021-07-26,1203
F,34,da9e7cdd4b,2017-08-01,34000.0,30,30,2017,8,1,2021-07-26,1455
F,57,c459694821,2014-12-01,62000.0,50,55,2014,12,1,2021-07-26,2429
M,54,86dc646050,2018-02-10,53000.0,50,50,2018,2,10,2021-07-26,1262
M,54,b89f5ad3d6,2018-06-11,64000.0,50,50,2018,6,11,2021-07-26,1141
M,69,f9764c8019,2015-03-07,56000.0,60,65,2015,3,7,2021-07-26,2333
F,35,f368c55186,2016-06-28,42000.0,30,35,2016,6,28,2021-07-26,1854
F,42,d6a03d7951,2015-10-22,50000.0,40,40,2015,10,22,2021-07-26,2104
F,39,8838cec17e,2014-04-15,31000.0,30,35,2014,4,15,2021-07-26,2659
F,51,0ec92c145b,2018-04-12,35000.0,50,50,2018,4,12,2021-07-26,1201
M,55,951fc04de4,2016-10-27,79000.0,50,55,2016,10,27,2021-07-26,1733
F,61,c00a8b0b11,2017-08-20,60000.0,60,60,2017,8,20,2021-07-26,1436
F,53,62e9e17c69,2015-09-22,76000.0,50,50,2015,9,22,2021-07-26,2134
F,59,131bde0240,2017-08-11,106000.0,50,55,2017,8,11,2021-07-26,1445
F,41,c811024989,2018-01-28,72000.0,40,40,2018,1,28,2021-07-26,1275
M,55,bf53905456,2016-05-01,34000.0,50,55,2016,5,1,2021-07-26,1912
M,41,034946bd82,2017-09-19,68000.0,40,40,2017,9,19,2021-07-26,1406
F,42,174bf67f03,2016-01-26,46000.0,40,40,2016,1,26,2021-07-26,2008
F,64,db6787775d,2018-02-12,119000.0,60,60,2018,2,12,2021-07-26,1260
F,30,bd1cd3fc7a,2018-06-29,61000.0,30,30,2018,6,29,2021-07-26,1123
F,55,cb46664d46,2017-09-05,98000.0,50,55,2017,9,5,2021-07-26,1420
M,57,6e0cc5feb3,2017-05-18,72000.0,50,55,2017,5,18,2021-07-26,1530
F,50,ad5c7281f3,2015-11-07,106000.0,50,50,2015,11,7,2021-07-26,2088
F,67,6ee3ec9c34,2018-03-27,67000.0,60,65,2018,3,27,2021-07-26,1217
F,56,d643a3df45,2016-05-06,66000.0,50,55,2016,5,6,2021-07-26,1907
M,79,bd69af886b,2016-02-24,61000.0,70,75,2016,2,24,2021-07-26,1979
F,71,9e523a3e05,2018-06-06,107000.0,70,70,2018,6,6,2021-07-26,1146
M,44,4833c82a25,2017-11-10,93000.0,40,40,2017,11,10,2021-07-26,1354
M,46,156991c53a,2017-10-30,53000.0,40,45,2017,10,30,2021-07-26,1365
F,54,199a0cb906,2017-01-25,72000.0,50,50,2017,1,25,2021-07-26,1643
M,75,d085b1cf47,2016-09-20,98000.0,70,75,2016,9,20,2021-07-26,1770
M,63,eb420c7508,2017-08-19,31000.0,60,60,2017,8,19,2021-07-26,1437
F,20,1ecaa4a4ec,2018-02-12,32000.0,20,20,2018,2,12,2021-07-26,1260
M,55,8964bdf23d,2017-08-30,74000.0,50,55,2017,8,30,2021-07-26,1426
M,52,d5e5cd91ce,2017-08-01,58000.0,50,50,2017,8,1,2021-07-26,1455
M,21,49cef4f5a3,2014-08-12,34000.0,20,20,2014,8,12,2021-07-26,2540
F,74,6a1a4dcb64,2016-09-23,109000.0,70,70,2016,9,23,2021-07-26,1767
F,51,5b6c387277,2015-09-21,105000.0,50,50,2015,9,21,2021-07-26,2135
M,47,1320d4d9ff,2016-08-04,41000.0,40,45,2016,8,4,2021-07-26,1817
M,46,633a389e01,2017-10-27,32000.0,40,45,2017,10,27,2021-07-26,1368
F,54,fb522457f6,2017-10-10,89000.0,50,50,2017,10,10,2021-07-26,1385
M,76,b9fb3437f5,2018-03-24,50000.0,70,75,2018,3,24,2021-07-26,1220
M,64,547be58788,2016-07-01,95000.0,60,60,2016,7,1,2021-07-26,1851
M,59,296ac05d3d,2015-09-03,45000.0,50,55,2015,9,3,2021-07-26,2153
M,73,765933047a,2018-07-24,65000.0,70,70,2018,7,24,2021-07-26,1098
F,63,9651db2f35,2016-06-18,65000.0,60,60,2016,6,18,2021-07-26,1864
M,36,6d9ee24c58,2017-06-12,34000.0,30,35,2017,6,12,2021-07-26,1505
F,82,347a75e83b,2015-12-25,55000.0,80,80,2015,12,25,2021-07-26,2040
M,58,3b10bda237,2013-11-12,71000.0,50,55,2013,11,12,2021-07-26,2813
M,39,fd8df348b1,2017-11-04,74000.0,30,35,2017,11,4,2021-07-26,1360
M,48,337013cf78,2016-02-06,93000.0,40,45,2016,2,6,2021-07-26,1997
F,46,e737871848,2017-11-13,50000.0,40,45,2017,11,13,2021-07-26,1351
F,45,b2460375ec,2017-11-14,39000.0,40,45,2017,11,14,2021-07-26,1350
F,25,3f9ea03fd3,2014-10-17,60000.0,20,25,2014,10,17,2021-07-26,2474
M,32,c86b55c0d5,2018-02-08,40000.0,30,30,2018,2,8,2021-07-26,1264
M,61,f66a933502,2017-10-18,74000.0,60,60,2017,10,18,2021-07-26,1377
M,69,5c8c624f4f,2016-09-24,89000.0,60,65,2016,9,24,2021-07-26,1766
F,69,052f1e4cb5,2018-01-18,67000.0,60,65,2018,1,18,2021-07-26,1285
M,49,d2e43709c6,2015-10-06,37000.0,40,45,2015,10,6,2021-07-26,2120
M,38,537cb01b85,2018-05-17,62000.0,30,35,2018,5,17,2021-07-26,1166
M,31,562b9efc80,2015-11-04,60000.0,30,30,2015,11,4,2021-07-26,2091
M,58,b76143f0e9,2017-08-15,66000.0,50,55,2017,8,15,2021-07-26,1441
M,46,b9c2811b72,2017-07-20,49000.0,40,45,2017,7,20,2021-07-26,1467
M,47,37fb22256b,2018-06-22,41000.0,40,45,2018,6,22,2021-07-26,1130
M,37,8ace2c1d3b,2017-11-05,41000.0,30,35,2017,11,5,2021-07-26,1359
M,53,cf9c65efdf,2017-04-08,53000.0,50,50,2017,4,8,2021-07-26,1570
M,42,9e2eae230e,2017-12-05,78000.0,40,40,2017,12,5,2021-07-26,1329
F,61,7e5e7db0de,2017-08-15,79000.0,60,60,2017,8,15,2021-07-26,1441
F,23,f3c023d43c,2017-09-16,32000.0,20,20,2017,9,16,2021-07-26,1409
M,81,97bbddc7d3,2017-11-02,76000.0,80,80,2017,11,2,2021-07-26,1362
F,59,4109b7b0a7,2015-12-20,118000.0,50,55,2015,12,20,2021-07-26,2045
M,20,f56c66ea10,2016-11-18,72000.0,20,20,2016,11,18,2021-07-26,1711
M,68,9a71e5d79f,2017-08-09,42000.0,60,65,2017,8,9,2021-07-26,1447
F,71,2b35195501,2016-10-31,82000.0,70,70,2016,10,31,2021-07-26,1729
M,40,7719c053fd,2015-08-05,52000.0,40,40,2015,8,5,2021-07-26,2182
F,57,26d5c5a4bd,2017-10-18,87000.0,50,55,2017,10,18,2021-07-26,1377
M,20,73ceb3c597,2017-07-27,53000.0,20,20,2017,7,27,2021-07-26,1460
F,49,32e5369a5e,2017-02-24,100000.0,40,45,2017,2,24,2021-07-26,1613
F,81,28975833b3,2018-07-21,98000.0,80,80,2018,7,21,2021-07-26,1101
M,63,acad430d2c,2014-02-13,42000.0,60,60,2014,2,13,2021-07-26,2720
M,22,1e5a0fd021,2017-08-16,50000.0,20,20,2017,8,16,2021-07-26,1440
F,70,06ab01a077,2016-07-01,70000.0,70,70,2016,7,1,2021-07-26,1851
M,51,058e689c3b,2018-06-07,34000.0,50,50,2018,6,7,2021-07-26,1145
M,42,e0cfbeda9c,2016-10-02,69000.0,40,40,2016,10,2,2021-07-26,1758
M,61,a5202f3dd8,2018-05-28,56000.0,60,60,2018,5,28,2021-07-26,1155
M,44,09c361194d,2015-08-30,81000.0,40,40,2015,8,30,2021-07-26,2157
F,35,4cf9058a29,2016-08-06,70000.0,30,35,2016,8,6,2021-07-26,1815
M,33,e8edeba1d5,2016-12-15,56000.0,30,30,2016,12,15,2021-07-26,1684
M,54,0eed1b43c7,2018-01-06,42000.0,50,50,2018,1,6,2021-07-26,1297
M,71,6857905791,2018-06-15,97000.0,70,70,2018,6,15,2021-07-26,1137
F,62,59e3fff223,2018-07-05,36000.0,60,60,2018,7,5,2021-07-26,1117
F,42,d54a2556a3,2018-07-24,52000.0,40,40,2018,7,24,2021-07-26,1098
M,61,948ec827ac,2016-01-08,44000.0,60,60,2016,1,8,2021-07-26,2026
F,48,12341913d3,2013-08-29,74000.0,40,45,2013,8,29,2021-07-26,2888
M,58,2894765b4a,2017-12-03,89000.0,50,55,2017,12,3,2021-07-26,1331
M,75,25adc7b5ab,2017-08-09,92000.0,70,75,2017,8,9,2021-07-26,1447
M,68,ade6c5f2bc,2016-08-04,104000.0,60,65,2016,8,4,2021-07-26,1817
M,35,2ab61c2469,2018-01-28,49000.0,30,35,2018,1,28,2021-07-26,1275
M,59,bfb63a0b5e,2017-09-12,81000.0,50,55,2017,9,12,2021-07-26,1413
F,79,deeef143ac,2017-12-07,74000.0,70,75,2017,12,7,2021-07-26,1327
F,28,08e5303c6d,2016-10-11,68000.0,20,25,2016,10,11,2021-07-26,1749
F,51,d8ec9896d2,2017-03-19,80000.0,50,50,2017,3,19,2021-07-26,1590
M,35,3c5e22dca5,2014-10-26,35000.0,30,35,2014,10,26,2021-07-26,2465
F,60,c211d38896,2013-08-20,57000.0,60,60,2013,8,20,2021-07-26,2897
F,48,0c9fe9389f,2013-10-23,99000.0,40,45,2013,10,23,2021-07-26,2833
F,49,b1371c7361,2017-02-12,57000.0,40,45,2017,2,12,2021-07-26,1625
M,67,2aac0e21d0,2016-12-06,75000.0,60,65,2016,12,6,2021-07-26,1693
F,84,d69f9b28ef,2018-05-15,106000.0,80,80,2018,5,15,2021-07-26,1168
M,36,e624d5ee8e,2017-10-28,73000.0,30,35,2017,10,28,2021-07-26,1367
M,55,08adbb1879,2017-01-08,34000.0,50,55,2017,1,8,2021-07-26,1660
M,62,3063a61dfb,2017-10-27,52000.0,60,60,2017,10,27,2021-07-26,1368
F,26,bbee4cecbe,2017-11-03,68000.0,20,25,2017,11,3,2021-07-26,1361
F,45,573d6ba3a8,2017-10-20,59000.0,40,45,2017,10,20,2021-07-26,1375
M,78,ec7b369177,2016-03-16,61000.0,70,75,2016,3,16,2021-07-26,1958
M,38,d836d01e48,2016-10-02,64000.0,30,35,2016,10,2,2021-07-26,1758
F,45,fe7d9dab2f,2017-09-19,46000.0,40,45,2017,9,19,2021-07-26,1406
F,71,4cc3ffb5a6,2017-09-18,108000.0,70,70,2017,9,18,2021-07-26,1407
M,39,91b6794119,2017-08-20,52000.0,30,35,2017,8,20,2021-07-26,1436
M,36,b28226cae5,2017-09-09,90000.0,30,35,2017,9,9,2021-07-26,1416
F,81,37d27dc053,2016-09-28,102000.0,80,80,2016,9,28,2021-07-26,1762
F,46,427ad78ade,2017-06-28,66000.0,40,45,2017,6,28,2021-07-26,1489
M,60,c717d2b6ff,2017-12-30,50000.0,60,60,2017,12,30,2021-07-26,1304
M,21,d2aea34126,2018-06-15,32000.0,20,20,2018,6,15,2021-07-26,1137
F,52,26873f30a4,2014-05-20,32000.0,50,50,2014,5,20,2021-07-26,2624
M,51,c488f65dfe,2018-04-19,46000.0,50,50,2018,4,19,2021-07-26,1194
M,41,cfce9b14b0,2018-04-22,40000.0,40,40,2018,4,22,2021-07-26,1191
F,45,f43629ebf2,2018-06-18,70000.0,40,45,2018,6,18,2021-07-26,1134
F,66,8bfd007e76,2017-11-28,111000.0,60,65,2017,11,28,2021-07-26,1336
F,58,4386efbbac,2017-09-23,113000.0,50,55,2017,9,23,2021-07-26,1402
F,67,d966d9a9b1,2017-08-07,104000.0,60,65,2017,8,7,2021-07-26,1449
F,67,109c657e85,2018-05-22,88000.0,60,65,2018,5,22,2021-07-26,1161
M,63,68c6b1e667,2016-06-19,83000.0,60,60,2016,6,19,2021-07-26,1863
F,71,1a55c37ef5,2017-06-20,69000.0,70,70,2017,6,20,2021-07-26,1497
M,74,5fbc773d97,2017-05-09,97000.0,70,70,2017,5,9,2021-07-26,1539
M,82,6985f5feb0,2018-05-21,91000.0,80,80,2018,5,21,2021-07-26,1162
M,43,f8fc807603,2013-10-15,39000.0,40,40,2013,10,15,2021-07-26,2841
M,19,2ac75236fc,2018-04-01,67000.0,10,15,2018,4,1,2021-07-26,1212
M,53,7d1c2653fb,2016-08-21,85000.0,50,50,2016,8,21,2021-07-26,1800
M,36,851c418e09,2018-04-29,41000.0,30,35,2018,4,29,2021-07-26,1184
M,40,daad151d84,2016-07-27,86000.0,40,40,2016,7,27,2021-07-26,1825
M,30,119b2ae20b,2017-11-15,62000.0,30,30,2017,11,15,2021-07-26,1349
F,94,371c782cc0,2017-12-03,76000.0,90,90,2017,12,3,2021-07-26,1331
M,74,b9fcb152e8,2018-01-22,90000.0,70,70,2018,1,22,2021-07-26,1281
M,53,7286558fde,2015-11-02,81000.0,50,50,2015,11,2,2021-07-26,2093
M,21,1c79e428cf,2017-09-21,68000.0,20,20,2017,9,21,2021-07-26,1404
M,74,a18112ca30,2018-05-22,95000.0,70,70,2018,5,22,2021-07-26,1161
M,41,e020fbd77c,2015-11-13,52000.0,40,40,2015,11,13,2021-07-26,2082
F,50,79fe0bc4d3,2018-07-07,84000.0,50,50,2018,7,7,2021-07-26,1115
F,57,c23f6708b0,2016-07-25,100000.0,50,55,2016,7,25,2021-07-26,1827
M,71,f71b5aba6a,2017-10-02,53000.0,70,70,2017,10,2,2021-07-26,1393
F,93,1ad7cd46c9,2017-12-31,110000.0,90,90,2017,12,31,2021-07-26,1303
M,46,96804b88f0,2015-12-27,53000.0,40,45,2015,12,27,2021-07-26,2038
M,52,a3e9b21325,2018-01-06,44000.0,50,50,2018,1,6,2021-07-26,1297
M,73,3c200e7c8e,2017-12-30,68000.0,70,70,2017,12,30,2021-07-26,1304
M,75,a0a549da5d,2013-12-11,43000.0,70,75,2013,12,11,2021-07-26,2784
M,45,d0566c76d5,2016-11-20,67000.0,40,45,2016,11,20,2021-07-26,1709
F,60,2ed61a019c,2017-12-17,32000.0,60,60,2017,12,17,2021-07-26,1317
M,62,8c764c8fef,2016-05-07,85000.0,60,60,2016,5,7,2021-07-26,1906
F,75,616feaab99,2015-04-17,52000.0,70,75,2015,4,17,2021-07-26,2292
F,74,92ea044583,2014-11-02,98000.0,70,70,2014,11,2,2021-07-26,2458
M,51,2a8947296a,2017-06-14,82000.0,50,50,2017,6,14,2021-07-26,1503
F,54,bb7ea7fb96,2015-11-26,96000.0,50,50,2015,11,26,2021-07-26,2069
M,70,eec17fa21f,2018-01-02,64000.0,70,70,2018,1,2,2021-07-26,1301
M,66,11c7fc9221,2018-01-20,64000.0,60,65,2018,1,20,2021-07-26,1283
M,45,b8bb067cf8,2016-03-21,73000.0,40,45,2016,3,21,2021-07-26,1953
F,58,572063614a,2018-04-29,91000.0,50,55,2018,4,29,2021-07-26,1184
F,22,c1026690b6,2014-06-12,73000.0,20,20,2014,6,12,2021-07-26,2601
F,55,f1a4a4fcb0,2017-12-21,80000.0,50,55,2017,12,21,2021-07-26,1313
M,54,3782219ab9,2015-03-25,41000.0,50,50,2015,3,25,2021-07-26,2315
F,63,5410d28086,2016-02-15,119000.0,60,60,2016,2,15,2021-07-26,1988
M,61,d55274b192,2016-12-02,54000.0,60,60,2016,12,2,2021-07-26,1697
M,23,7939926d26,2017-08-22,69000.0,20,20,2017,8,22,2021-07-26,1434
M,61,146228b7a9,2018-06-10,53000.0,60,60,2018,6,10,2021-07-26,1142
M,49,a1a5bfd02e,2018-05-05,47000.0,40,45,2018,5,5,2021-07-26,1178
F,55,33f120eee1,2016-08-28,82000.0,50,55,2016,8,28,2021-07-26,1793
M,72,9c1ab40805,2017-06-14,43000.0,70,70,2017,6,14,2021-07-26,1503
O,64,6577d9555c,2017-11-13,76000.0,60,60,2017,11,13,2021-07-26,1351
F,56,d78d248777,2015-08-02,57000.0,50,55,2015,8,2,2021-07-26,2185
F,74,2c3a15a27a,2018-01-18,36000.0,70,70,2018,1,18,2021-07-26,1285
F,56,37c5d270f8,2018-02-27,76000.0,50,55,2018,2,27,2021-07-26,1245
M,76,cc0d4ab117,2018-03-21,50000.0,70,75,2018,3,21,2021-07-26,1223
F,68,46294c7cfe,2017-09-24,97000.0,60,65,2017,9,24,2021-07-26,1401
M,66,45e2468f58,2016-05-23,88000.0,60,65,2016,5,23,2021-07-26,1890
M,47,1cf24c7718,2013-11-10,30000.0,40,45,2013,11,10,2021-07-26,2815
M,38,94065909f0,2018-05-10,37000.0,30,35,2018,5,10,2021-07-26,1173
M,45,829e2363d8,2016-05-01,43000.0,40,45,2016,5,1,2021-07-26,1912
M,62,dedd0c6bc7,2015-08-15,72000.0,60,60,2015,8,15,2021-07-26,2172
M,63,cfa607dcb9,2014-09-25,40000.0,60,60,2014,9,25,2021-07-26,2496
F,64,47e6f5aafe,2017-05-05,92000.0,60,60,2017,5,5,2021-07-26,1543
M,70,d6990e9615,2017-10-25,31000.0,70,70,2017,10,25,2021-07-26,1370
M,41,a79f1cd982,2017-12-18,81000.0,40,40,2017,12,18,2021-07-26,1316
M,28,da3d478411,2017-05-23,30000.0,20,25,2017,5,23,2021-07-26,1525
F,73,5fba278a93,2016-06-12,80000.0,70,70,2016,6,12,2021-07-26,1870
F,54,0d15aeb66e,2015-09-12,61000.0,50,50,2015,9,12,2021-07-26,2144
M,57,f5493392fc,2017-03-23,103000.0,50,55,2017,3,23,2021-07-26,1586
M,45,c7bc19730c,2014-09-11,63000.0,40,45,2014,9,11,2021-07-26,2510
F,49,0d52476253,2018-05-07,95000.0,40,45,2018,5,7,2021-07-26,1176
M,65,86e85d52b6,2017-09-15,52000.0,60,65,2017,9,15,2021-07-26,1410
M,62,1ee3e36220,2018-02-20,90000.0,60,60,2018,2,20,2021-07-26,1252
M,56,e84fc47e89,2018-05-15,59000.0,50,55,2018,5,15,2021-07-26,1168
M,42,783da01b03,2015-02-17,47000.0,40,40,2015,2,17,2021-07-26,2351
M,67,9eac14a099,2018-03-01,51000.0,60,65,2018,3,1,2021-07-26,1243
M,53,9f02136155,2016-10-08,33000.0,50,50,2016,10,8,2021-07-26,1752
M,74,39f3ab7b97,2016-05-02,45000.0,70,70,2016,5,2,2021-07-26,1911
F,58,414fa303c4,2015-11-27,72000.0,50,55,2015,11,27,2021-07-26,2068
F,58,85ba6a30e3,2016-01-15,44000.0,50,55,2016,1,15,2021-07-26,2019
M,62,546267273d,2016-12-13,103000.0,60,60,2016,12,13,2021-07-26,1686
M,24,48fe136d44,2015-02-27,32000.0,20,20,2015,2,27,2021-07-26,2341
F,61,9c6b3b60a0,2017-02-03,60000.0,60,60,2017,2,3,2021-07-26,1634
M,49,9ff191ae47,2018-06-08,45000.0,40,45,2018,6,8,2021-07-26,1144
M,36,208662b6e1,2017-08-31,34000.0,30,35,2017,8,31,2021-07-26,1425
F,71,a64b341b01,2017-07-28,110000.0,70,70,2017,7,28,2021-07-26,1459
M,23,cca43d4a61,2018-04-16,48000.0,20,20,2018,4,16,2021-07-26,1197
F,40,6a79d85eea,2018-03-30,98000.0,40,40,2018,3,30,2021-07-26,1214
M,34,6e82ae1b9d,2018-07-07,31000.0,30,30,2018,7,7,2021-07-26,1115
M,74,de9f4b0cd9,2016-07-04,66000.0,70,70,2016,7,4,2021-07-26,1848
F,89,7eda905fad,2017-10-17,63000.0,80,85,2017,10,17,2021-07-26,1378
F,26,4d532ed0e6,2018-05-01,64000.0,20,25,2018,5,1,2021-07-26,1182
M,19,1a39a01830,2015-01-24,71000.0,10,15,2015,1,24,2021-07-26,2375
M,29,d209eab2e5,2018-06-17,47000.0,20,25,2018,6,17,2021-07-26,1135
M,72,2cc70c829b,2013-10-25,59000.0,70,70,2013,10,25,2021-07-26,2831
F,56,6c5c1fbb4f,2016-02-01,87000.0,50,55,2016,2,1,2021-07-26,2002
M,50,3136a7b5dd,2017-07-18,39000.0,50,50,2017,7,18,2021-07-26,1469
F,52,3539a34f6b,2016-08-21,63000.0,50,50,2016,8,21,2021-07-26,1800
F,84,78df48f9dc,2016-08-22,88000.0,80,80,2016,8,22,2021-07-26,1799
M,22,4be349f768,2018-04-23,43000.0,20,20,2018,4,23,2021-07-26,1190
F,40,7afb4b47e3,2015-09-13,51000.0,40,40,2015,9,13,2021-07-26,2143
M,55,46aeb00f90,2016-08-30,119000.0,50,55,2016,8,30,2021-07-26,1791
F,48,986ed6f6ef,2017-09-26,69000.0,40,45,2017,9,26,2021-07-26,1399
F,35,dd1fdc99f5,2018-01-10,54000.0,30,35,2018,1,10,2021-07-26,1293
M,45,d51cb02965,2016-04-28,63000.0,40,45,2016,4,28,2021-07-26,1915
M,33,653697fc1d,2017-09-30,73000.0,30,30,2017,9,30,2021-07-26,1395
M,68,3f2535f288,2015-11-11,105000.0,60,65,2015,11,11,2021-07-26,2084
M,27,e6a14e7456,2018-01-06,41000.0,20,25,2018,1,6,2021-07-26,1297
F,57,3c1672777a,2016-11-08,64000.0,50,55,2016,11,8,2021-07-26,1721
M,28,9df3b475e3,2017-09-04,60000.0,20,25,2017,9,4,2021-07-26,1421
F,23,2df2ed63d4,2017-11-05,61000.0,20,20,2017,11,5,2021-07-26,1359
M,68,bb32df096a,2017-03-11,99000.0,60,65,2017,3,11,2021-07-26,1598
F,38,5f08198a18,2015-11-19,56000.0,30,35,2015,11,19,2021-07-26,2076
M,59,c7eb95c527,2018-01-27,95000.0,50,55,2018,1,27,2021-07-26,1276
F,49,1a7fdb9312,2017-09-28,73000.0,40,45,2017,9,28,2021-07-26,1397
M,64,77388a70ea,2013-07-29,69000.0,60,60,2013,7,29,2021-07-26,2919
M,60,39b382d5b1,2017-08-20,50000.0,60,60,2017,8,20,2021-07-26,1436
M,64,403aa8e5b8,2017-11-19,55000.0,60,60,2017,11,19,2021-07-26,1345
M,29,dadb31505e,2015-08-08,51000.0,20,25,2015,8,8,2021-07-26,2179
M,25,44aafdbee1,2018-03-03,47000.0,20,25,2018,3,3,2021-07-26,1241
M,46,11dc382aba,2017-09-11,47000.0,40,45,2017,9,11,2021-07-26,1414
F,51,5be5efe41a,2016-12-27,81000.0,50,50,2016,12,27,2021-07-26,1672
M,23,2abf5b9e31,2016-07-09,36000.0,20,20,2016,7,9,2021-07-26,1843
O,77,0cf2ddcf6c,2018-02-09,63000.0,70,75,2018,2,9,2021-07-26,1263
F,40,7bb31864f7,2013-12-30,47000.0,40,40,2013,12,30,2021-07-26,2765
F,23,2055789c04,2017-07-28,65000.0,20,20,2017,7,28,2021-07-26,1459
O,75,e9428bca77,2015-10-11,52000.0,70,75,2015,10,11,2021-07-26,2115
M,49,5cc737397b,2018-06-13,83000.0,40,45,2018,6,13,2021-07-26,1139
F,37,f8d279c6b0,2016-10-18,33000.0,30,35,2016,10,18,2021-07-26,1742
M,81,daa8e642cb,2018-06-09,40000.0,80,80,2018,6,9,2021-07-26,1143
M,37,3a58b97700,2017-02-26,56000.0,30,35,2017,2,26,2021-07-26,1611
M,88,8604cf2f2b,2018-04-07,52000.0,80,85,2018,4,7,2021-07-26,1206
M,22,f8049ce7e4,2018-03-11,44000.0,20,20,2018,3,11,2021-07-26,1233
F,47,6c6ea548f9,2017-11-09,66000.0,40,45,2017,11,9,2021-07-26,1355
M,40,d054501823,2017-12-28,35000.0,40,40,2017,12,28,2021-07-26,1306
F,51,b9d7f0ab3f,2016-05-11,86000.0,50,50,2016,5,11,2021-07-26,1902
M,80,b03c226bba,2017-09-09,65000.0,80,80,2017,9,9,2021-07-26,1416
M,44,4c9c818067,2018-02-26,51000.0,40,40,2018,2,26,2021-07-26,1246
F,69,9e1f034994,2017-06-30,79000.0,60,65,2017,6,30,2021-07-26,1487
M,83,10df5013f7,2014-07-18,48000.0,80,80,2014,7,18,2021-07-26,2565
M,39,8357d06bb1,2013-11-15,33000.0,30,35,2013,11,15,2021-07-26,2810
M,28,73df95a605,2017-07-14,44000.0,20,25,2017,7,14,2021-07-26,1473
F,49,95b6b3ebf0,2016-08-19,81000.0,40,45,2016,8,19,2021-07-26,1802
M,81,254e6c47c1,2018-03-19,50000.0,80,80,2018,3,19,2021-07-26,1225
M,57,ddfbe7c457,2018-07-19,103000.0,50,55,2018,7,19,2021-07-26,1103
M,38,83abd84070,2018-03-27,70000.0,30,35,2018,3,27,2021-07-26,1217
M,32,709b5c9e39,2018-01-01,47000.0,30,30,2018,1,1,2021-07-26,1302
F,43,642b6f1bf6,2013-11-22,38000.0,40,40,2013,11,22,2021-07-26,2803
F,66,6091d5074b,2017-10-07,57000.0,60,65,2017,10,7,2021-07-26,1388
M,79,9cd56cfd1f,2017-11-18,103000.0,70,75,2017,11,18,2021-07-26,1346
M,69,12bb28f74c,2016-07-04,74000.0,60,65,2016,7,4,2021-07-26,1848
F,55,876ca8a8ea,2016-05-28,115000.0,50,55,2016,5,28,2021-07-26,1885
F,42,de8e51239a,2016-07-27,100000.0,40,40,2016,7,27,2021-07-26,1825
M,25,69f32a7aa7,2017-11-30,35000.0,20,25,2017,11,30,2021-07-26,1334
M,58,19e780c414,2018-05-01,71000.0,50,55,2018,5,1,2021-07-26,1182
M,23,aae6ab2449,2017-12-26,70000.0,20,20,2017,12,26,2021-07-26,1308
F,73,7d7329e9df,2015-08-06,35000.0,70,70,2015,8,6,2021-07-26,2181
M,64,908e75ddf5,2017-10-11,54000.0,60,60,2017,10,11,2021-07-26,1384
M,52,fe08759beb,2017-02-17,77000.0,50,50,2017,2,17,2021-07-26,1620
O,36,378a544efd,2018-03-08,88000.0,30,35,2018,3,8,2021-07-26,1236
F,55,869877ca82,2017-12-07,71000.0,50,55,2017,12,7,2021-07-26,1327
F,56,4c6523b95f,2016-08-08,77000.0,50,55,2016,8,8,2021-07-26,1813
F,51,0846873e9e,2016-05-02,108000.0,50,50,2016,5,2,2021-07-26,1911
F,76,63bead43dc,2017-04-22,66000.0,70,75,2017,4,22,2021-07-26,1556
M,19,074c993973,2015-08-14,59000.0,10,15,2015,8,14,2021-07-26,2173
M,51,277895e472,2017-09-04,75000.0,50,50,2017,9,4,2021-07-26,1421
M,42,1abf52a6ee,2018-05-27,44000.0,40,40,2018,5,27,2021-07-26,1156
F,37,bd9640ac35,2018-05-22,78000.0,30,35,2018,5,22,2021-07-26,1161
F,52,31cad73d4c,2018-02-20,119000.0,50,50,2018,2,20,2021-07-26,1252
M,56,d3aa263c1f,2018-03-17,53000.0,50,55,2018,3,17,2021-07-26,1227
F,55,2825416087,2017-03-01,65000.0,50,55,2017,3,1,2021-07-26,1608
F,68,3f99f807bf,2017-03-19,59000.0,60,65,2017,3,19,2021-07-26,1590
M,48,3693bd7f86,2016-02-20,74000.0,40,45,2016,2,20,2021-07-26,1983
M,60,7db3f85072,2016-09-19,79000.0,60,60,2016,9,19,2021-07-26,1771
M,75,c9f370a8d2,2016-06-16,92000.0,70,75,2016,6,16,2021-07-26,1866
F,28,d80115e2c3,2017-04-04,35000.0,20,25,2017,4,4,2021-07-26,1574
F,48,1c1a3243ea,2017-04-13,79000.0,40,45,2017,4,13,2021-07-26,1565
F,61,4cf8d3d4d5,2017-12-24,37000.0,60,60,2017,12,24,2021-07-26,1310
M,29,632b544911,2017-09-10,31000.0,20,25,2017,9,10,2021-07-26,1415
M,39,6f0b325216,2018-02-06,81000.0,30,35,2018,2,6,2021-07-26,1266
M,68,a814c06cc6,2014-04-16,40000.0,60,65,2014,4,16,2021-07-26,2658
F,58,5157d24679,2017-11-04,112000.0,50,55,2017,11,4,2021-07-26,1360
